Calender_Year_Year End,Name,Ticker,Primary_Prospectus_Benchmark,#_of_Holdings,Turnover_Ratio,Total_Market_Value,P_B,P_C,P_E,P_S,Debt_to_Capital,Net_Margin,ROA,ROE,Equity_Style_Factor_P_E,Equity_Style_Factor_P_B,Equity_Style_Factor_P_S,Equity_Style_Factor_P_C,Equity_Style_Factor_Div_Yld,Equity_Style_Factor_LT_Earn_Growth,Equity_Style_Factor_Hist_Earn_Growth,Equity_Style_Factor_BV_Growth,Equity_Style_Factor_Sales_Growth,Equity_Style_Factor_CF_Growth,1Yr_Return,1Yr_Return_BM
2012,Virtus KAR Small-Cap Core I,PKSFX,Russell 2000 TR USD,28,10,"251,431,271",3.46,16.16,20.9,1.5,21.97,14.32,12.77,21.55,19.36,3.4,1.46,15.53,1.2,12.23,11.24,8.46,7.42,1.83,27.81,38.82
2012,SA US Small Company,SAUMX,Russell 2000 TR USD,"1,811",14,"257,572,257",1.66,8.46,15.66,0.81,32.14,7.11,4.77,11.43,14.75,1.61,0.8,6.48,1.04,12.34,2.07,1.4,-0.57,-1.83,41.46,38.82
2012,Royce Small/Mid-Cap Premier Service,RGFAX,Russell 2000 TR USD,211,39,"269,752,990",2.25,12.24,17.08,1.29,22.67,13.4,9.58,16.63,10.63,2.1,1.22,8.94,1.63,10.89,25.8,9.33,6.94,7.92,25.99,38.82
2012,Value Line Small Cap Opportunities Inv,VLEOX,Russell 2000 TR USD,151,24,"276,787,622",2.68,13.17,19.32,1.44,29.38,9.99,7.61,14.9,16.49,2.63,1.37,12.5,0.93,12.6,13.13,9.63,9.66,3.83,36.1,38.82
2012,Royce Small-Cap Leaders Svc,RYOHX,Russell 2000 TR USD,86,13,"297,071,243",1.94,10.85,17.49,1.03,21.06,9.4,8.01,13.07,7.46,1.86,0.97,9.66,1.44,13.26,10.25,8.09,7.74,7.35,30.85,38.82
2012,Berwyn,BERWX,Russell 2000 TR USD,44,30,"301,817,458",1.57,9.87,15.3,0.83,19.01,8.57,7.12,12.75,14.56,1.54,0.82,7.44,1.24,11.98,3.01,6.85,3.6,5.15,35.58,38.82
2012,Perritt MicroCap Opportunities Investor,PRCGX,Russell 2000 TR USD,109,14,"304,834,103",1.19,7.67,13.59,0.48,26.81,2.48,2.75,4.88,12.82,1.11,0.45,5.24,1.13,15.61,9.98,1.5,4.6,-13.05,46.26,38.82
2012,Hennessy Cornerstone Growth Investor,HFCGX,Russell 2000 TR USD,166,90,"306,213,328",2.33,10.41,16.48,0.67,29.94,5.94,8.9,19.33,14.39,2.29,0.66,8.08,0.64,15.98,32.15,7.91,8.65,16.38,35.89,38.82
2012,State Farm Small Cap Index Premier,SMIAX,Russell 2000 TR USD,"1,981",14,"307,231,627",1.74,8.74,16.43,0.97,32.45,7.82,3.35,9.16,15.11,1.66,0.93,6.69,1.58,12.47,-0.19,-1.94,-2.14,-0.82,37.63,38.82
2012,VALIC Company I Small Cap,VCSMX,Russell 2000 TR USD,680,39,"312,285,714",1.88,10.2,17.04,1.04,33.28,6.92,4.42,12.12,15.87,1.83,1,8.56,0.86,12.73,13.59,3.25,2.03,-1.68,40.42,38.82
2012,Conestoga Small Cap Investors,CCASX,Russell 2000 TR USD,48,16.42,"317,594,672",3.88,20.11,29.79,3.3,,12.33,11.31,16.79,26.97,3.57,3.05,16.03,0.56,16.19,15.15,15,12.14,14.97,49.26,38.82
2012,First Investors Special Situations A,FISSX,Russell 2000 TR USD,75,41,"352,738,505",1.44,7.76,12.81,0.87,26.71,12.13,6.19,11.81,13.93,1.43,0.84,5.97,1.47,10.73,6.55,1.3,-9.09,-3.89,29.97,38.82
2012,Boston Trust Small Cap,BOSOX,Russell 2000 TR USD,91,30.99,"369,430,385",2.46,14.42,19.75,1.76,19.63,12.47,8.88,15.17,18.18,2.41,1.63,10.47,1.18,12.45,18.01,8.41,9.76,8.3,31.82,38.82
2012,Principal SmallCap R5,PSBPX,Russell 2000 TR USD,145,90.2,"370,664,388",1.76,8.46,16.2,0.92,32.7,9.16,4.14,12.81,13.66,1.73,0.9,6.62,1.31,11.45,4.72,0.15,-4.6,9.85,47.96,38.82
2012,Homestead Small Company Stock,HSCSX,Russell 2000 TR USD,54,1,"392,807,468",1.85,7.91,14.18,0.59,36.25,6.98,5.9,14.83,13.65,1.77,0.59,8.48,1.3,10.42,14.96,5.91,5.56,-2.98,36.58,38.82
2012,Voya Small Company I,AESGX,Russell 2000 TR USD,154,60,"395,814,478",1.68,8.67,16.47,1.13,30.43,9.2,4.75,11.19,15.68,1.63,1.1,8.04,1.14,14.46,6.38,4.9,5.24,1.88,37.21,38.82
2012,Hotchkis & Wiley Small Cap Value I,HWSIX,Russell 2000 TR USD,63,37,"396,015,869",1.08,5.57,13.01,0.5,39.43,4.43,2.47,8.49,11.56,1.01,0.51,3.15,1.51,11.94,-0.32,3.03,-0.16,-12.58,46.34,38.82
2012,AMG SouthernSun Small Cap N,SSSFX,Russell 2000 TR USD,25,31,"397,931,944",1.84,7.74,14.79,0.58,34.17,7.85,7.21,15.77,12.76,1.86,0.61,7.21,1.01,12.7,12.19,5.39,8.6,5.47,41.98,38.82
2012,Royce Dividend Value Svc,RYDVX,Russell 2000 TR USD,225,28,"398,733,159",1.93,9.29,14.8,1.08,22.96,12.55,8.13,16.68,9.52,1.86,1.04,8.03,2.73,11.16,11.5,7.21,5.92,4.57,30.74,38.82
2012,GuideStone Funds Small Cap Equity Instl,GSCYX,Russell 2000 TR USD,368,128,"410,179,736",1.78,8.9,15.02,0.9,31.56,9.73,6.06,13.36,13.6,1.72,0.85,5.84,0.88,13.37,6.08,2.31,2.85,4.22,38.25,38.82
2012,JPMorgan Small Cap Core R5,VSSCX,Russell 2000 TR USD,446,45,"431,966,608",1.57,6.4,12.62,0.75,35.33,8.28,3.65,11.89,11.96,1.52,0.74,4.5,1.31,11.69,7.23,2.76,-1.32,1.73,42.54,38.82
2012,Nuveen Small Cap Select I,ARSTX,Russell 2000 TR USD,100,71,"447,813,994",1.7,8.16,18.04,1.01,30.91,7.79,3.58,9.64,13.74,1.6,0.93,7.61,1.37,12.26,4.28,3.7,6.83,0.78,32.27,38.82
2012,VYÂ JPMorgan Small Cap Core Equity S,IJSSX,Russell 2000 TR USD,519,39,"475,808,901",1.8,7.87,15.16,0.95,36.81,9.34,4.78,13.85,14.09,1.75,0.92,5.87,1.39,11.42,7.52,3.84,1.13,4.43,38.94,38.82
2012,IronBridge Small Cap,IBSCX,Russell 2000 TR USD,109,19,"504,014,626",1.78,9.76,15.91,0.93,26.92,10.39,5.92,12.49,14.97,1.74,0.88,9.82,1.45,12.08,11.72,6.95,9.35,2.4,33.26,38.82
2012,Nationwide Small Cap Index R6,GMRIX,Russell 2000 TR USD,"1,982",26.98,"550,807,474",1.74,8.75,16.44,0.97,32.42,7.83,3.32,9.12,15.1,1.66,0.93,6.7,1.58,12.47,-0.24,-1.97,-2.15,-0.85,38.85,38.82
2012,QS US Small Capitalization Equity I,LMSIX,Russell 2000 TR USD,347,57,"581,360,701",1.48,6.67,12.21,0.71,31.83,9.68,6.11,13.29,11.53,1.51,0.71,4.89,1.7,11.75,3.1,-6.02,-4.63,6.13,38.48,38.82
2012,Voya Small Company Port I,IVCSX,Russell 2000 TR USD,154,49,"583,016,799",1.67,8.69,16.43,1.13,30.46,9.28,4.74,11.17,15.69,1.62,1.1,8.06,1.17,14.55,6.46,4.83,5.23,1.86,37.76,38.82
2012,TETON Westwood Mighty Mites AAA,WEMMX,Russell 2000 TR USD,479,12,"597,153,017",1.58,8.11,13.33,0.67,30.08,4.93,4.9,10.18,15.1,1.51,0.65,6.99,0.84,14.42,13.21,-2.08,-3.07,-9.47,40.56,38.82
2012,Wells Fargo Small Cap Opportunities Adm,NVSOX,Russell 2000 TR USD,159,78,"624,647,272",1.97,9.2,17.69,0.95,35.23,7.26,4.69,11.68,15.7,1.86,0.98,7.28,1.18,12.52,-18.97,4.93,3.64,6.61,34.82,38.82
2012,Wasatch Core Growth,WGROX,Russell 2000 TR USD,61,28,"630,753,948",3.05,11.82,20.23,1.86,30.74,12.75,8.84,21.27,16.88,3.02,1.8,9.1,0.61,16.5,995.49,12.61,13.33,18.44,30.18,38.82
2012,Dreyfus Opportunistic Small Cap Inv,DSCVX,Russell 2000 TR USD,74,86,"644,025,663",1.82,8.57,17.55,0.72,33.93,4.15,2.3,8.25,15.05,1.77,0.71,7.27,0.62,11.54,2.52,2.95,-4.2,-3.6,47.79,38.82
2012,Northern Small Cap Index,NSIDX,Russell 2000 TR USD,"1,981",16.51,"655,713,936",1.74,8.75,16.45,0.97,32.43,7.85,3.33,9.14,15.11,1.66,0.93,6.71,1.58,12.46,-0.12,-1.89,-2.1,-0.81,38.64,38.82
2012,ClearBridge Small Cap C,LMASX,Russell 2000 TR USD,70,30,"669,547,107",1.43,9.4,17.01,1.2,34.35,10.01,4.28,8.64,11.58,1.35,1.19,5.53,1.56,10.99,8.81,5.29,-0.11,3.8,35.08,38.82
2012,Intrepid Endurance Investor,ICMAX,Russell 2000 TR USD,29,68,"738,149,102",1.13,5.46,12.71,0.44,29.21,7.24,4.55,9.97,13.11,1.11,0.42,4.85,1.43,8.76,4.9,6.68,8.16,2.76,11.79,38.82
2012,Diamond Hill Small Cap A,DHSCX,Russell 2000 TR USD,66,13,"784,172,026",1.27,6.77,12.86,0.85,35.37,7.26,4.17,11.14,9.32,1.19,0.87,4.77,1.41,11.08,14.62,4.68,3.36,8.6,39.7,38.82
2012,Artisan Small Cap Investor,ARTSX,Russell 2000 TR USD,67,69.56,"856,121,721",3.96,21.56,27.93,2.81,23.98,4.33,3.56,8.89,25.3,3.48,2.59,19.95,0.37,15.38,23.31,14.32,10.61,8.62,42.82,38.82
2012,LKCM Small Cap Equity Instl,LKSCX,Russell 2000 TR USD,94,49,"856,363,671",2.43,12,19.82,1.06,35.17,6.88,4.79,11.94,17.08,2.21,1.03,7.46,0.64,13.82,-20.14,7.47,6.56,6.08,35.11,38.82
2012,VALIC Company I Small Cap Index,VCSLX,Russell 2000 TR USD,"1,982",14,"872,157,553",1.75,8.73,16.45,0.97,32.53,7.83,3.35,9.1,15.14,1.67,0.92,6.72,1.59,12.42,-0.28,-2.07,-2.04,-0.92,38.64,38.82
2012,Columbia Disciplined Small Core Z,SMCEX,Russell 2000 TR USD,179,26,"930,611,770",1.57,8.93,16.92,0.79,30.14,6.12,4.69,10.25,14.29,1.53,0.77,7.25,1.14,12.51,2.55,4.45,5.13,-4.79,36.15,38.82
2012,Royce Micro-Cap Invmt,RYOTX,Russell 2000 TR USD,189,15,"966,214,611",1.46,8.34,14.68,0.8,15.09,4.37,3.27,6.41,14.79,1.33,0.73,6.74,1.64,16.13,-2.11,6.62,8.83,-6.29,21.29,38.82
2012,T. Rowe Price Instl Small-Cap Stock,TRSSX,Russell 2000 TR USD,320,26.9,"976,951,387",2.05,10.24,19.69,1.23,34.17,5.8,3.95,11.47,17.64,1.95,1.17,8.85,1.02,12.67,7.58,3.26,4.38,0.93,39.56,38.82
2012,State Street Instl Small-Cap Equity Inv,SIVIX,Russell 2000 TR USD,423,36,"980,184,092",1.93,10,17.04,0.98,30.18,8.66,6.55,13.26,15.83,1.88,0.97,8.71,1.16,12.4,6.83,5.73,6.37,2.25,37.13,38.82
2012,Cambiar Small Cap Inv,CAMSX,Russell 2000 TR USD,51,70,"1,084,781,506",1.44,8.29,13.67,0.82,29.33,7.62,5.08,10.83,13.2,1.44,0.85,7.65,0.98,13.53,0.3,0.34,-12.6,-5.22,36.88,38.82
2012,FMI Common Stock,FMIMX,Russell 2000 TR USD,41,43,"1,115,043,014",1.78,9.1,14.99,0.65,26.23,8.32,6.95,14.49,13.65,1.73,0.59,8.43,1.55,9.85,7.96,9.6,13.24,3.03,32.01,38.82
2012,TIAA-CREF Small-Cap Blend Idx Inst,TISBX,Russell 2000 TR USD,"1,992",17,"1,140,735,433",1.75,8.74,16.44,0.97,32.54,7.83,3.36,9.12,15.14,1.67,0.92,6.73,1.59,12.42,-0.23,-2.18,-2.15,-0.96,38.98,38.82
2012,Royce Small-Cap Value Service,RYVFX,Russell 2000 TR USD,63,25,"1,332,620,837",1.61,7.69,12.53,0.93,19.62,11.73,9.3,14.72,12.8,1.5,0.85,6.75,1.14,11.69,13.08,13.31,12.3,12.88,27.76,38.82
2012,DFA Tax-Managed US Small Cap,DFTSX,Russell 2000 TR USD,"2,009",17,"1,372,306,558",1.56,8.25,15.51,0.77,30.39,7.01,4.39,9.98,14.5,1.52,0.75,6.25,1.01,12.52,3.75,1.36,1.17,-1.72,43.37,38.82
2012,Royce Smaller-Companies Growth Svc,RYVPX,Russell 2000 TR USD,110,32,"1,428,043,277",2.1,12.56,20.09,1.6,20.82,8.86,5.52,10.13,17.72,2.04,1.53,9.22,0.88,13.88,13.24,5.07,5.71,0.11,32.52,38.82
2012,Delafield Fund,DEFIX,Russell 2000 TR USD,65,49,"1,431,255,952",1.67,10.41,15.08,0.6,35.06,3.56,3.25,6.82,12.96,1.63,0.58,10.26,1.42,10.19,8.3,-3.16,-7.47,-11.5,29.06,38.82
2012,Russell Inv US Small Cap Equity I,REBSX,Russell 2000 TR USD,901,129,"1,431,766,137",1.63,8.55,16.22,0.85,30.44,7.1,3.65,9.09,15.21,1.53,0.8,7.13,1.18,12.31,-0.34,0.36,1.06,-3.93,44.05,38.82
2012,Brown Capital Mgmt Small Co Inv,BCSIX,Russell 2000 TR USD,38,21,"1,523,797,162",3.48,19.47,27.29,3.43,16.19,13.14,10.48,15.84,25.53,3.37,3.24,16.61,0.55,13.81,20.07,11.66,11.85,10.35,48.98,38.82
2012,Columbia Acorn USA Z,AUSAX,Russell 2000 TR USD,162,14,"1,585,680,396",2.48,10.66,19.57,1.69,32.3,9.93,6.13,12.66,17.91,2.33,1.67,10.03,0.63,13.59,-14.33,7.29,8.86,4.64,32.72,38.82
2012,TIAA-CREF Small-Cap Equity Instl,TISEX,Russell 2000 TR USD,308,101,"1,811,029,159",1.98,8.85,17.62,1,28.1,10.38,6.12,13.68,16.1,1.91,0.99,6.76,1.25,12.96,4.23,2.25,-3.59,4.07,39.99,38.82
2012,Royce Opportunity Invmt,RYPNX,Russell 2000 TR USD,285,34,"1,845,254,021",1.2,6.93,13.68,0.51,32.54,1.75,1.32,3.48,14.78,1.2,0.5,5.63,0.82,12.19,3.35,-5.02,-4.51,-10.84,43.5,38.82
2012,Gabelli Small Cap Growth AAA,GABSX,Russell 2000 TR USD,593,7,"2,213,058,318",1.87,8.97,14.79,0.78,35.83,6.59,5.09,12.74,14.78,1.83,0.76,8.51,1.26,12.51,10.68,-0.94,-2.05,-6.28,35.73,38.82
2012,JPMorgan Small Cap Equity A,VSEAX,Russell 2000 TR USD,88,27,"2,399,542,789",2.08,9.76,18.14,1.25,38.5,10.3,5.84,15.72,16.59,2.04,1.2,8,1.45,11.14,9.37,5.4,5.93,8.25,35.77,38.82
2012,Royce Special Equity Invmt,RYSEX,Russell 2000 TR USD,49,31,"2,928,283,088",1.91,9,15.14,1.01,17.74,7.7,9.37,14.43,14.47,1.86,0.96,10.19,1.5,11.01,8.96,7.04,6.77,-5.26,29.36,38.82
2012,Royce Low Priced Stock Svc,RYLPX,Russell 2000 TR USD,154,8,"3,042,980,970",1.55,9.04,14.04,1.1,17.96,9.9,7.1,10.89,14.43,1.43,0.95,6.07,1.57,10.63,36.65,9.89,10.47,10.07,12.91,38.82
2012,Longleaf Partners Small-Cap,LLSCX,Russell 2000 TR USD,24,14.7,"3,384,799,503",1.83,10.83,22.88,1.36,46.61,4.66,1.21,10.69,22.72,1.67,1.3,10.08,1.32,17.04,-21.99,2.51,-2.53,-11.11,30.45,38.82
2012,Lord Abbett Small Cap Value A,LRSCX,Russell 2000 TR USD,120,28.91,"3,400,084,337",1.67,8.93,16.03,0.96,31.79,9.49,5.39,12.92,13.92,1.65,0.94,7.49,1.53,11.95,2.4,4.58,6.01,0.91,33.71,38.82
2012,DFA US Micro Cap I,DFSCX,Russell 2000 TR USD,"1,957",15,"3,539,478,711",1.54,8.04,15.31,0.72,30.12,6.04,4.34,9.47,14.48,1.49,0.69,5.92,1.04,12.56,3.83,0.49,1.87,-4.14,45.06,38.82
2012,Royce Total Return Invmt,RYTRX,Russell 2000 TR USD,417,17,"4,437,560,150",1.71,9.65,14.46,1.02,25.18,12.07,7.29,14.82,14.3,1.69,0.97,7.84,2.44,10.49,4.92,5.66,6.98,3.82,32.76,38.82
2012,DFA US Small Cap I,DFSTX,Russell 2000 TR USD,"2,294",16,"4,715,527,929",1.67,8.28,15.55,0.8,31.86,7.24,4.84,11.62,14.61,1.62,0.79,6.28,1.04,12.47,4.28,1.18,-0.31,-1.63,42.21,38.82
2012,Royce Pennsylvania Mutual Invmt,PENNX,Russell 2000 TR USD,439,22,"5,905,106,053",1.93,10.69,16.47,0.98,20.51,8.81,7.94,14.33,15.49,1.89,0.93,7.8,1.04,12.54,9.79,6.67,6.5,4.59,35.25,38.82
2012,Royce Premier Invmt,RYPRX,Russell 2000 TR USD,78,7,"6,688,984,178",2.08,10.73,16.25,1.24,21.15,11.5,8.95,16.75,15.75,2,1.2,10.65,1.03,14.06,11.47,9.03,9.89,5.67,27.73,38.82
2012,T. Rowe Price Small-Cap Stock,OTCFX,Russell 2000 TR USD,326,20.7,"7,416,604,389",2.04,10.25,19.67,1.24,34.13,5.76,3.94,11.44,17.63,1.95,1.17,8.86,1.01,12.67,7.52,3.33,4.37,0.93,37.65,38.82
2012,Neuberger Berman Genesis Inv,NBGNX,Russell 2000 TR USD,152,15,"11,461,797,371",3.01,14.15,20.02,1.65,24.48,12.27,10.51,19.5,17.01,2.91,1.61,11.9,1.3,12.95,-6.69,10.22,8.09,7.35,36.99,38.82
2012,Bread & Butter,BABFX,S&P 500 TR USD,28,30.28,"1,422,512",1.07,7.68,11.9,0.89,33.08,14.22,6,14.92,11.06,0.93,0.89,5.69,1.95,13.24,-18.31,0.91,-17.95,-1.39,19.23,32.39
2012,Saratoga Financial Service A,SFPAX,S&P 500 TR USD,30,33,"1,485,323",1.08,,11.75,1.74,39.47,17.47,2.24,11.66,10.75,0.95,1.82,4.74,2.42,9.55,1.04,0.3,-26.06,,30.94,32.39
2012,Nysa,NYSAX,S&P 500 TR USD,24,184,"1,704,429",1.26,4.96,8.22,0.71,34.74,10.39,7.33,21.69,13.35,1.05,0.61,4.14,4.44,10.99,13.4,6.13,0.47,-5,31.82,32.39
2012,STAAR Larger Company Stock,SITLX,S&P 500 TR USD,41,5.55,"2,925,400",2.55,11.03,16.9,1.39,33.25,12.43,8.73,20.17,14.49,2.45,1.32,9.03,2.01,10.42,7.08,6.75,7.21,8.45,25.65,32.39
2012,Rydex Telecommunications Inv,RYMIX,S&P 500 TR USD,50,793,"3,087,093",1.96,6.08,19.94,1.3,43.88,6.88,3.7,6.47,15.96,1.74,1.14,5.53,3.09,10.42,-11.19,3.61,8.99,7.63,17.05,32.39
2012,Manor,MNRMX,S&P 500 TR USD,33,10.15,"3,964,720",2,9.59,16.11,0.8,31.98,10.39,7.67,20.43,11.96,1.95,0.77,6.84,2.02,10.46,6.45,8.63,11.43,17.67,37.07,32.39
2012,Saratoga Energy & Basic Materials A,SBMBX,S&P 500 TR USD,34,46,"4,066,982",1.65,7.03,13.42,0.88,32.2,5.09,4.25,9.26,11.67,1.54,0.77,5.07,1.91,8.31,8.02,6.54,5.57,9.17,24.65,32.39
2012,Manor Growth,MNRGX,S&P 500 TR USD,32,13.03,"4,225,938",2.9,11.6,17.25,1.9,26.14,15.12,12.16,20.89,14.93,2.79,1.82,9.44,0.98,14.83,14.3,13.84,13.67,22.85,35.05,32.39
2012,Pacific Advisors Large Cap Value A,PAGTX,S&P 500 TR USD,41,9,"4,505,111",2.28,9.89,13.78,1.08,33.98,12.71,9.53,23.83,13.18,1.9,1.05,9.07,2.43,10.7,6.97,1.08,-8.38,9.03,28.72,32.39
2012,Metropolitan West AlphaTrak 500,MWATX,S&P 500 TR USD,115,31,"6,195,292",,,,,,,,,,,,,,,,,,,34.09,32.39
2012,Kinetics Global No Load,WWWEX,S&P 500 TR USD,62,23,"6,242,752",1.63,8.5,15.41,0.81,40.07,12.68,4.72,8.38,12.96,1.41,0.82,9.01,1.5,13.71,0.37,7.48,3.22,-3.4,28.59,32.39
2012,Rock Oak Core Growth,RCKSX,S&P 500 TR USD,35,56,"6,414,822",2.03,9.31,14.98,1.19,35.98,11.2,7.04,18.82,12.89,1.94,1.17,6.98,0.97,10.85,21.3,3.91,5.81,10.72,35.41,32.39
2012,Rydex Internet Inv,RYIIX,S&P 500 TR USD,52,380,"6,556,162",2.9,13.44,20.9,3.05,19.1,17.52,9.8,15.26,22.9,2.63,2.45,10.9,0.55,14.59,12.18,6.48,12.7,14.71,51.65,32.39
2012,Upright Growth,UPUPX,S&P 500 TR USD,36,13.05,"7,072,668",1.68,8.79,13.14,0.95,28.41,12.54,11.97,20.83,11.45,1.6,0.71,6.48,1.8,12.77,9.66,-2.94,13.07,6.54,35.11,32.39
2012,Global IPO,IPOSX,S&P 500 TR USD,43,127.64,"7,891,976",4.29,13.59,20.47,1.47,36.11,9.3,10.84,22.98,19.13,2.56,2.01,17.96,0.04,19.77,6.12,16.6,10.19,-1.22,51.74,32.39
2012,Rydex Electronics Inv,RYSIX,S&P 500 TR USD,38,"1,329.00","8,080,921",2.23,9.57,18.57,2.28,17.15,13.98,9.08,13.92,18.27,2.03,1.99,6.91,1.74,12.07,11.69,11.64,12.23,21.18,34.36,32.39
2012,IMS Dividend Growth,IMSAX,S&P 500 TR USD,45,47.08,"8,561,165",1.77,7.25,12.15,0.95,31.75,9.98,7.54,16.79,10.7,1.68,0.69,7.36,5.46,8.61,12.28,2.65,3.98,-2.04,21.8,32.39
2012,Marketocracy Masters 100,MOFQX,S&P 500 TR USD,151,765,"8,654,105",1.68,7.1,10.28,0.86,37.39,7.83,-2.76,8.74,12.33,1.14,0.85,4.26,1.5,13.32,-0.87,-3.02,-23.7,1.37,22.32,32.39
2012,Perkins Discovery,PDFDX,S&P 500 TR USD,26,14,"8,684,389",2.13,10.59,18.18,0.64,18.8,1.82,1.46,4.48,14.86,1.84,0.56,7.9,0,17.4,82.22,6.65,6.13,-0.07,41.43,32.39
2012,Fidelity AdvisorÂ Communications Equip I,FDMIX,S&P 500 TR USD,48,79,"10,158,892",1.9,10,17.64,1.31,22.81,12.14,6.52,10.57,17.14,1.72,1.15,8.3,1.7,11.68,6.24,6.59,3.05,3.73,27.27,32.39
2012,Pacific Advisors Balanced A,PAABX,S&P 500 TR USD,58,34,"10,639,577",2.23,9.62,14.4,1.14,36.97,12.03,7.23,21.38,12.67,2.18,1.12,7.27,1.91,13.23,79.75,9.9,8.23,6.9,28.68,32.39
2012,Leuthold Select Industries,LSLTX,S&P 500 TR USD,103,139.61,"11,148,650",2.07,7.71,13.03,0.81,37.93,10.92,7.71,22.74,11.23,2.15,0.83,5.82,1.32,12.36,9.36,2.23,8.97,17.13,41.93,32.39
2012,Northern Large Cap Core,NOLCX,S&P 500 TR USD,184,91.87,"11,613,547",1.78,7.47,12.48,0.85,36.02,11.48,8.11,21.88,11.18,1.69,0.83,5.77,2.61,9.52,7.23,2.9,3.18,9.16,36.27,32.39
2012,JPMorgan Intrepid Sustainable Equity I,JIISX,S&P 500 TR USD,118,57,"11,667,166",1.95,8.18,13.39,0.98,38.1,11.86,7.81,20.65,11.99,1.94,1,6.08,2,10.2,14.09,5.61,3.89,14.66,35.47,32.39
2012,Fidelity AdvisorÂ Semiconductors I,FELIX,S&P 500 TR USD,87,140,"12,148,497",1.9,8.96,17.32,1.1,19.39,9.1,6.49,10.22,17.31,1.7,1.01,5.33,1.56,12.5,16.91,7.62,9.59,21.52,38.19,32.39
2012,Barrett Growth,BGRWX,S&P 500 TR USD,35,19,"12,823,040",3.16,12.58,18.88,1.86,30.03,14.07,10.81,25.25,15.51,2.72,1.72,9.18,1.67,12.01,13.41,13.02,9.73,12.42,33.33,32.39
2012,Madison Dividend Income Y,BHBFX,S&P 500 TR USD,47,61,"13,263,106",2.13,9.4,13.97,1.37,30.91,13.54,7.54,20.98,12.68,2.15,1.3,8.07,3.04,7.74,9.8,5.89,9.18,13.52,30.59,32.39
2012,Berwyn Cornerstone,BERCX,S&P 500 TR USD,38,22,"13,773,450",1.56,8.32,11.66,0.81,29.26,10.65,6.38,17,11.2,1.52,0.8,6.48,2.41,9.06,12.65,5.22,3,4.18,38.64,32.39
2012,Rydex Technology Inv,RYTIX,S&P 500 TR USD,104,487,"14,202,462",2.79,9.87,16.59,2.11,19.57,17.72,11.33,20.92,15.91,2.52,1.86,8.44,1.28,12.32,12.85,11.23,10.11,15.33,35.69,32.39
2012,Frank Value Inv,FRNKX,S&P 500 TR USD,35,43.48,"14,231,375",2.08,8.41,10.79,0.81,29.24,14.89,10.58,22.59,12.53,2.04,0.77,6.7,1.62,9.91,5.51,9.17,7.31,8.87,40.85,32.39
2012,Midas Magic,MISEX,S&P 500 TR USD,23,20,"14,238,848",2.18,10.4,16.75,1.51,21.82,16.15,10.6,21.69,14.38,2.19,1.5,7.98,1.3,11.54,12.32,9.81,8.51,13.58,37.79,32.39
2012,Sims Total Return,SIMFX,S&P 500 TR USD,31,57.1,"15,086,651",1.63,6.47,13.89,1.18,37.96,7.97,4.75,11.7,12.27,1.47,1.11,5.53,2.99,7.38,-4.5,2,0.97,-6.31,19.14,32.39
2012,Wright Major Blue Chip Equities,WQCEX,S&P 500 TR USD,51,76,"15,483,704",2.47,9.66,14.25,1.47,20.65,16.63,11.48,22.3,12.54,2.41,1.39,6.85,2.15,9.78,14,12.67,10.7,13.13,35.03,32.39
2012,Boyar Value,BOYAX,S&P 500 TR USD,47,5,"16,432,426",1.67,9.24,15.68,1.36,41.16,10.41,5.47,15.44,13.41,1.66,1.38,7.31,2.42,10.94,5.08,3.17,0.44,9.24,29.76,32.39
2012,Saratoga Health & Biotechnology A,SHPAX,S&P 500 TR USD,33,18,"16,502,040",2.27,9.63,14.8,0.57,32.7,11.57,7.45,19.23,12.48,2.17,0.55,8.45,2.31,8.47,7.61,6.28,8.07,5.55,36.15,32.39
2012,Blue Chip Investor,BCIFX,S&P 500 TR USD,17,7.28,"16,610,915",1.9,10.34,14.47,1.47,31.18,12.54,6.8,20.23,12.72,1.92,1.46,7.25,1.5,9.16,4.97,9.56,7.63,3.81,28.78,32.39
2012,US Global Investors All American Eq,GBTFX,S&P 500 TR USD,74,221,"16,812,347",1.99,7.71,13.63,0.81,37.66,13.42,9.19,19.99,12.6,1.79,0.86,5.97,2.07,11.37,14.48,1.32,-1.95,13.59,35.55,32.39
2012,Rydex Banking Inv,RYKIX,S&P 500 TR USD,89,544,"17,249,764",1,,13.12,2.12,39.35,16.65,0.88,8.87,10.7,1,2.04,2.69,2.2,8.59,5.5,-0.67,-10.54,-25.82,29.45,32.39
2012,Kinetics Medical No Load,MEDRX,S&P 500 TR USD,48,0,"17,316,615",2.46,11.36,18.13,2.73,26.98,10.8,1.69,11.63,14.96,2.39,2.09,9.72,2.15,6.22,10.12,-0.01,5.52,6.81,49.25,32.39
2012,AB Concentrated Growth Advisor,WPSGX,S&P 500 TR USD,19,34,"18,602,682",4.05,14.02,20.63,2.08,29.23,16.67,12.11,29.25,17.35,4.21,2.03,11.14,1.03,14.98,18.53,13.75,15.19,21.45,36.44,32.39
2012,Rydex Real Estate H,RYHRX,S&P 500 TR USD,103,974,"19,007,627",1.89,,25.26,4.69,50.27,21.59,2.57,7.92,25.64,1.85,4.81,12.95,4.75,5.76,-2.89,1.94,-5.88,-23.11,3.49,32.39
